Date,SalesRepID,SalesRep,SalesRepPhone,SalesRepBranch,SalesRepEmail,ProductID,Product,CustomerID,Customer,CustomerRegion,Units,UnitPrice,TotalRevenue
18/11/2020,EM012,Roger Stone,44123456792,London,roger.stone@groceryplace.com,PR002,Semolina,C001,White Rock Ltd,MEA,6,204,1224
19/11/2020,EM008,Isabel Wright,44123456788,London,isabel.wright@groceryplace.com,PR011,Biscuits,C002,Sterling Homes Pty,United States,3,82.5,247.5
19/11/2020,EM002,Natasha Whyte,44123456782,Bristol,natasha.whyte@groceryplace.com,PR007,Five Alive,C003,Holmes View Plc,Europe,1,22.95,22.95
19/11/2020,EM009,Betty Champ,44123456789,London,betty.champ@groceryplace.com,PR002,Semolina,C004,Nested Shelters,Europe,2,66,132
19/11/2020,EM007,Christy Okon,44123456787,Manchester,christy.okon@groceryplace.com,PR001,Rice,C005,Prime Waters Ltd,United States,2,39.9,79.8
19/11/2020,EM014,Adrian Codley,44123456794,Lancaster,adrian.codley@groceryplace.com,PR002,Semolina,C006,Jameson & Sons,Australia,12,376.2,4514.4
19/11/2020,EM002,Natasha Whyte,44123456782,Bristol,natasha.whyte@groceryplace.com,PR001,Rice,C007,Art House Publications,MEA,4,79.8,319.2
19/11/2020,EM012,Roger Stone,44123456792,London,roger.stone@groceryplace.com,PR006,Milk,C008,Bunkmates LLC,Australia,2,45.9,91.8
19/11/2020,EM008,Isabel Wright,44123456788,London,isabel.wright@groceryplace.com,PR002,Semolina,C004,Nested Shelters,Europe,1,33,33
19/11/2020,EM003,Mike Abdul,44123456783,New Hampshire,mike.abdul@groceryplace.com,PR002,Semolina,C005,Prime Waters Ltd,United States,3,102,306
19/11/2020,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR001,Rice,C001,White Rock Ltd,MEA,1,18.95,18.95
19/11/2020,EM004,Sylvester Chan,44123456784,Manchester,sylvester.chan@groceryplace.com,PR004,Corn Flakes,C002,Sterling Homes Pty,United States,3,84,252
19/11/2020,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR001,Rice,C003,Holmes View Plc,Europe,2,37.9,75.8
19/11/2020,EM015,Sylva Timotheus,44123456795,Lancaster,sylva.timotheus@groceryplace.com,PR002,Semolina,C004,Nested Shelters,Europe,2,68,136
19/11/2020,EM015,Sylva Timotheus,44123456795,Lancaster,sylva.timotheus@groceryplace.com,PR012,Onga,C005,Prime Waters Ltd,United States,2,38,76
19/11/2020,EM015,Sylva Timotheus,44123456795,Lancaster,sylva.timotheus@groceryplace.com,PR012,Onga,C006,Jameson & Sons,Australia,3,57,171
19/11/2020,EM003,Mike Abdul,44123456783,New Hampshire,mike.abdul@groceryplace.com,PR008,Power Oil,C007,Art House Publications,MEA,2,50,100
19/11/2020,EM008,Isabel Wright,44123456788,London,isabel.wright@groceryplace.com,PR001,Rice,C001,White Rock Ltd,MEA,2,39.9,79.8
19/11/2020,EM008,Isabel Wright,44123456788,London,isabel.wright@groceryplace.com,PR006,Milk,C002,Sterling Homes Pty,United States,3,68.85,206.55
19/11/2020,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR001,Rice,C003,Holmes View Plc,Europe,2,37.9,75.8
19/11/2020,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR002,Semolina,C004,Nested Shelters,Europe,2,66,132
19/11/2020,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR009,Spaghetti,C005,Prime Waters Ltd,United States,1,19,19
19/11/2020,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR002,Semolina,C006,Jameson & Sons,Australia,1,33,33
19/11/2020,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR003,Wheat,C007,Art House Publications,MEA,1,25,25
19/11/2020,EM009,Betty Champ,44123456789,London,betty.champ@groceryplace.com,PR009,Spaghetti,C008,Bunkmates LLC,Australia,2,40,80
19/11/2020,EM009,Betty Champ,44123456789,London,betty.champ@groceryplace.com,PR002,Semolina,C004,Nested Shelters,Europe,24,752.4,18057.6
19/11/2020,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR006,Milk,C005,Prime Waters Ltd,United States,1,22.95,22.95
19/11/2020,EM012,Roger Stone,44123456792,London,roger.stone@groceryplace.com,PR002,Semolina,C001,White Rock Ltd,MEA,1,34,34
19/11/2020,EM010,Jenny Nwankwo,44123456790,Bristol,jenny.nwankwo@groceryplace.com,PR011,Biscuits,C001,White Rock Ltd,MEA,3,82.5,247.5
19/11/2020,EM013,Collins Abrahams,44123456793,London,collins.abrahams@groceryplace.com,PR009,Spaghetti,C002,Sterling Homes Pty,United States,3,60,180
19/11/2020,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR002,Semolina,C003,Holmes View Plc,Europe,3,96,288
19/11/2020,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR004,Corn Flakes,C004,Nested Shelters,Europe,2,58,116
19/11/2020,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR007,Five Alive,C005,Prime Waters Ltd,United States,3,68.85,206.55
19/11/2020,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR001,Rice,C006,Jameson & Sons,Australia,1,18.95,18.95
19/11/2020,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR004,Corn Flakes,C007,Art House Publications,MEA,1,29,29
19/11/2020,EM010,Jenny Nwankwo,44123456790,Bristol,jenny.nwankwo@groceryplace.com,PR002,Semolina,C008,Bunkmates LLC,Australia,3,99,297
19/11/2020,EM007,Christy Okon,44123456787,Manchester,christy.okon@groceryplace.com,PR012,Onga,C004,Nested Shelters,Europe,3,54,162
19/11/2020,EM012,Roger Stone,44123456792,London,roger.stone@groceryplace.com,PR005,Milo,C005,Prime Waters Ltd,United States,3,239.85,719.55
19/11/2020,EM015,Sylva Timotheus,44123456795,Lancaster,sylva.timotheus@groceryplace.com,PR007,Five Alive,C001,White Rock Ltd,MEA,2,45.9,91.8
19/11/2020,EM008,Isabel Wright,44123456788,London,isabel.wright@groceryplace.com,PR007,Five Alive,C002,Sterling Homes Pty,United States,3,65.85,197.55
19/11/2020,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR010,Noodles,C003,Holmes View Plc,Europe,3,70.5,211.5
19/11/2020,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR008,Power Oil,C004,Nested Shelters,Europe,2,48,96
19/11/2020,EM010,Jenny Nwankwo,44123456790,Bristol,jenny.nwankwo@groceryplace.com,PR006,Milk,C005,Prime Waters Ltd,United States,2,45.9,91.8
19/11/2020,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR006,Milk,C006,Jameson & Sons,Australia,1,22.95,22.95
19/11/2020,EM006,Pauline Nduka,44123456786,New Hampshire,pauline.nduka@groceryplace.com,PR009,Spaghetti,C007,Art House Publications,MEA,3,63,189
19/11/2020,EM013,Collins Abrahams,44123456793,London,collins.abrahams@groceryplace.com,PR004,Corn Flakes,C001,White Rock Ltd,MEA,2,56,112
19/11/2020,EM008,Isabel Wright,44123456788,London,isabel.wright@groceryplace.com,PR001,Rice,C002,Sterling Homes Pty,United States,2,39.9,79.8
19/11/2020,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR002,Semolina,C003,Holmes View Plc,Europe,2,64,128
19/11/2020,EM007,Christy Okon,44123456787,Manchester,christy.okon@groceryplace.com,PR003,Wheat,C004,Nested Shelters,Europe,2,48,96
19/11/2020,EM002,Natasha Whyte,44123456782,Bristol,natasha.whyte@groceryplace.com,PR010,Noodles,C005,Prime Waters Ltd,United States,3,70.5,211.5
19/11/2020,EM013,Collins Abrahams,44123456793,London,collins.abrahams@groceryplace.com,PR003,Wheat,C006,Jameson & Sons,Australia,1,25,25
19/11/2020,EM008,Isabel Wright,44123456788,London,isabel.wright@groceryplace.com,PR006,Milk,C007,Art House Publications,MEA,1,22.95,22.95
19/11/2020,EM012,Roger Stone,44123456792,London,roger.stone@groceryplace.com,PR007,Five Alive,C008,Bunkmates LLC,Australia,2,45.9,91.8
19/11/2020,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR012,Onga,C004,Nested Shelters,Europe,2,38,76
19/11/2020,EM012,Roger Stone,44123456792,London,roger.stone@groceryplace.com,PR010,Noodles,C005,Prime Waters Ltd,United States,3,70.5,211.5
19/11/2020,EM012,Roger Stone,44123456792,London,roger.stone@groceryplace.com,PR004,Corn Flakes,C001,White Rock Ltd,MEA,2,58,116
19/11/2020,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR008,Power Oil,C001,White Rock Ltd,MEA,2,46,92
19/11/2020,EM002,Natasha Whyte,44123456782,Bristol,natasha.whyte@groceryplace.com,PR008,Power Oil,C002,Sterling Homes Pty,United States,2,46,92
20/11/2020,EM012,Roger Stone,44123456792,London,roger.stone@groceryplace.com,PR006,Milk,C003,Holmes View Plc,Europe,1,22.95,22.95
20/11/2020,EM006,Pauline Nduka,44123456786,New Hampshire,pauline.nduka@groceryplace.com,PR002,Semolina,C004,Nested Shelters,Europe,2,68,136
20/11/2020,EM008,Isabel Wright,44123456788,London,isabel.wright@groceryplace.com,PR006,Milk,C005,Prime Waters Ltd,United States,3,65.85,197.55
20/11/2020,EM012,Roger Stone,44123456792,London,roger.stone@groceryplace.com,PR004,Corn Flakes,C006,Jameson & Sons,Australia,1,29,29
20/11/2020,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR003,Wheat,C007,Art House Publications,MEA,3,69,207
20/11/2020,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR008,Power Oil,C008,Bunkmates LLC,Australia,1,23,23
20/11/2020,EM010,Jenny Nwankwo,44123456790,Bristol,jenny.nwankwo@groceryplace.com,PR001,Rice,C004,Nested Shelters,Europe,3,59.85,179.55
20/11/2020,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR010,Noodles,C005,Prime Waters Ltd,United States,2,47,94
20/11/2020,EM007,Christy Okon,44123456787,Manchester,christy.okon@groceryplace.com,PR001,Rice,C001,White Rock Ltd,MEA,4,79.8,319.2
20/11/2020,EM010,Jenny Nwankwo,44123456790,Bristol,jenny.nwankwo@groceryplace.com,PR002,Semolina,C002,Sterling Homes Pty,United States,1,33,33
20/11/2020,EM009,Betty Champ,44123456789,London,betty.champ@groceryplace.com,PR001,Rice,C003,Holmes View Plc,Europe,2,39.9,79.8
20/11/2020,EM014,Adrian Codley,44123456794,Lancaster,adrian.codley@groceryplace.com,PR007,Five Alive,C004,Nested Shelters,Europe,3,68.85,206.55
20/11/2020,EM015,Sylva Timotheus,44123456795,Lancaster,sylva.timotheus@groceryplace.com,PR007,Five Alive,C005,Prime Waters Ltd,United States,3,68.85,206.55
20/11/2020,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR009,Spaghetti,C006,Jameson & Sons,Australia,2,38,76
20/11/2020,EM015,Sylva Timotheus,44123456795,Lancaster,sylva.timotheus@groceryplace.com,PR001,Rice,C007,Art House Publications,MEA,1,19.95,19.95
20/11/2020,EM010,Jenny Nwankwo,44123456790,Bristol,jenny.nwankwo@groceryplace.com,PR002,Semolina,C001,White Rock Ltd,MEA,2,64,128
20/11/2020,EM009,Betty Champ,44123456789,London,betty.champ@groceryplace.com,PR002,Semolina,C002,Sterling Homes Pty,United States,2,66,132
20/11/2020,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR007,Five Alive,C003,Holmes View Plc,Europe,1,22.95,22.95
20/11/2020,EM014,Adrian Codley,44123456794,Lancaster,adrian.codley@groceryplace.com,PR001,Rice,C004,Nested Shelters,Europe,3,59.85,179.55
20/11/2020,EM013,Collins Abrahams,44123456793,London,collins.abrahams@groceryplace.com,PR007,Five Alive,C005,Prime Waters Ltd,United States,1,22.95,22.95
20/11/2020,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR004,Corn Flakes,C006,Jameson & Sons,Australia,14,385.7,5399.8
20/11/2020,EM015,Sylva Timotheus,44123456795,Lancaster,sylva.timotheus@groceryplace.com,PR001,Rice,C007,Art House Publications,MEA,1,19.95,19.95
20/11/2020,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR008,Power Oil,C008,Bunkmates LLC,Australia,3,72,216
20/11/2020,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR001,Rice,C004,Nested Shelters,Europe,3,59.85,179.55
20/11/2020,EM004,Sylvester Chan,44123456784,Manchester,sylvester.chan@groceryplace.com,PR006,Milk,C005,Prime Waters Ltd,United States,2,43.9,87.8
20/11/2020,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR010,Noodles,C001,White Rock Ltd,MEA,1,23.5,23.5
20/11/2020,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR003,Wheat,C001,White Rock Ltd,MEA,3,72,216
20/11/2020,EM012,Roger Stone,44123456792,London,roger.stone@groceryplace.com,PR001,Rice,C002,Sterling Homes Pty,United States,3,59.85,179.55
20/11/2020,EM012,Roger Stone,44123456792,London,roger.stone@groceryplace.com,PR001,Rice,C003,Holmes View Plc,Europe,2,39.9,79.8
20/11/2020,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR008,Power Oil,C004,Nested Shelters,Europe,2,46,92
20/11/2020,EM006,Pauline Nduka,44123456786,New Hampshire,pauline.nduka@groceryplace.com,PR009,Spaghetti,C005,Prime Waters Ltd,United States,3,63,189
20/11/2020,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR010,Noodles,C006,Jameson & Sons,Australia,3,67.5,202.5
20/11/2020,EM013,Collins Abrahams,44123456793,London,collins.abrahams@groceryplace.com,PR005,Milo,C007,Art House Publications,MEA,1,79.95,79.95
20/11/2020,EM006,Pauline Nduka,44123456786,New Hampshire,pauline.nduka@groceryplace.com,PR006,Milk,C008,Bunkmates LLC,Australia,3,68.85,206.55
20/11/2020,EM015,Sylva Timotheus,44123456795,Lancaster,sylva.timotheus@groceryplace.com,PR008,Power Oil,C004,Nested Shelters,Europe,2,50,100
20/11/2020,EM002,Natasha Whyte,44123456782,Bristol,natasha.whyte@groceryplace.com,PR006,Milk,C005,Prime Waters Ltd,United States,2,45.9,91.8
20/11/2020,EM013,Collins Abrahams,44123456793,London,collins.abrahams@groceryplace.com,PR008,Power Oil,C001,White Rock Ltd,MEA,2,48,96
20/11/2020,EM010,Jenny Nwankwo,44123456790,Bristol,jenny.nwankwo@groceryplace.com,PR010,Noodles,C002,Sterling Homes Pty,United States,2,47,94
20/11/2020,EM012,Roger Stone,44123456792,London,roger.stone@groceryplace.com,PR005,Milo,C003,Holmes View Plc,Europe,11,835.45,9189.95
20/11/2020,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR002,Semolina,C004,Nested Shelters,Europe,3,99,297
20/11/2020,EM012,Roger Stone,44123456792,London,roger.stone@groceryplace.com,PR002,Semolina,C005,Prime Waters Ltd,United States,1,33,33
20/11/2020,EM009,Betty Champ,44123456789,London,betty.champ@groceryplace.com,PR004,Corn Flakes,C006,Jameson & Sons,Australia,21,578.55,12149.55
20/11/2020,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR006,Milk,C007,Art House Publications,MEA,1,21.95,21.95
20/11/2020,EM010,Jenny Nwankwo,44123456790,Bristol,jenny.nwankwo@groceryplace.com,PR006,Milk,C001,White Rock Ltd,MEA,1,22.95,22.95
20/11/2020,EM006,Pauline Nduka,44123456786,New Hampshire,pauline.nduka@groceryplace.com,PR002,Semolina,C002,Sterling Homes Pty,United States,3,102,306
20/11/2020,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR009,Spaghetti,C003,Holmes View Plc,Europe,4,84,336
20/11/2020,EM007,Christy Okon,44123456787,Manchester,christy.okon@groceryplace.com,PR001,Rice,C004,Nested Shelters,Europe,2,39.9,79.8
20/11/2020,EM008,Isabel Wright,44123456788,London,isabel.wright@groceryplace.com,PR012,Onga,C005,Prime Waters Ltd,United States,1,18,18
20/11/2020,EM002,Natasha Whyte,44123456782,Bristol,natasha.whyte@groceryplace.com,PR010,Noodles,C006,Jameson & Sons,Australia,2,47,94
20/11/2020,EM006,Pauline Nduka,44123456786,New Hampshire,pauline.nduka@groceryplace.com,PR001,Rice,C007,Art House Publications,MEA,1,19.95,19.95
20/11/2020,EM005,Francis Stallone,44123456785,Manchester,francis.stallone@groceryplace.com,PR007,Five Alive,C008,Bunkmates LLC,Australia,3,68.85,206.55
20/11/2020,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR006,Milk,C004,Nested Shelters,Europe,2,45.9,91.8
20/11/2020,EM005,Francis Stallone,44123456785,Manchester,francis.stallone@groceryplace.com,PR009,Spaghetti,C005,Prime Waters Ltd,United States,1,20,20
20/11/2020,EM007,Christy Okon,44123456787,Manchester,christy.okon@groceryplace.com,PR008,Power Oil,C001,White Rock Ltd,MEA,3,72,216
20/11/2020,EM004,Sylvester Chan,44123456784,Manchester,sylvester.chan@groceryplace.com,PR006,Milk,C001,White Rock Ltd,MEA,2,45.9,91.8
20/11/2020,EM007,Christy Okon,44123456787,Manchester,christy.okon@groceryplace.com,PR003,Wheat,C002,Sterling Homes Pty,United States,1,24,24
20/11/2020,EM014,Adrian Codley,44123456794,Lancaster,adrian.codley@groceryplace.com,PR005,Milo,C003,Holmes View Plc,Europe,3,239.85,719.55
20/11/2020,EM012,Roger Stone,44123456792,London,roger.stone@groceryplace.com,PR007,Five Alive,C004,Nested Shelters,Europe,8,183.6,1468.8
20/11/2020,EM006,Pauline Nduka,44123456786,New Hampshire,pauline.nduka@groceryplace.com,PR003,Wheat,C005,Prime Waters Ltd,United States,10,250,2500
20/11/2020,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR007,Five Alive,C006,Jameson & Sons,Australia,2,45.9,91.8
20/11/2020,EM015,Sylva Timotheus,44123456795,Lancaster,sylva.timotheus@groceryplace.com,PR006,Milk,C007,Art House Publications,MEA,3,68.85,206.55
20/11/2020,EM015,Sylva Timotheus,44123456795,Lancaster,sylva.timotheus@groceryplace.com,PR008,Power Oil,C008,Bunkmates LLC,Australia,2,50,100
20/11/2020,EM002,Natasha Whyte,44123456782,Bristol,natasha.whyte@groceryplace.com,PR006,Milk,C004,Nested Shelters,Europe,2,45.9,91.8
20/11/2020,EM012,Roger Stone,44123456792,London,roger.stone@groceryplace.com,PR008,Power Oil,C005,Prime Waters Ltd,United States,1,24,24
20/11/2020,EM007,Christy Okon,44123456787,Manchester,christy.okon@groceryplace.com,PR007,Five Alive,C001,White Rock Ltd,MEA,2,45.9,91.8
20/11/2020,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR002,Semolina,C002,Sterling Homes Pty,United States,1,34,34
21/11/2020,EM010,Jenny Nwankwo,44123456790,Bristol,jenny.nwankwo@groceryplace.com,PR003,Wheat,C003,Holmes View Plc,Europe,1,24,24
21/11/2020,EM003,Mike Abdul,44123456783,New Hampshire,mike.abdul@groceryplace.com,PR007,Five Alive,C004,Nested Shelters,Europe,4,91.8,367.2
21/11/2020,EM010,Jenny Nwankwo,44123456790,Bristol,jenny.nwankwo@groceryplace.com,PR003,Wheat,C005,Prime Waters Ltd,United States,1,23,23
21/11/2020,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR012,Onga,C006,Jameson & Sons,Australia,1,18,18
21/11/2020,EM002,Natasha Whyte,44123456782,Bristol,natasha.whyte@groceryplace.com,PR007,Five Alive,C007,Art House Publications,MEA,3,68.85,206.55
21/11/2020,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR002,Semolina,C001,White Rock Ltd,MEA,5,165,825
21/11/2020,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR001,Rice,C002,Sterling Homes Pty,United States,5,99.75,498.75
21/11/2020,EM009,Betty Champ,44123456789,London,betty.champ@groceryplace.com,PR001,Rice,C003,Holmes View Plc,Europe,2,39.9,79.8
21/11/2020,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR008,Power Oil,C004,Nested Shelters,Europe,1,24,24
21/11/2020,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR008,Power Oil,C005,Prime Waters Ltd,United States,4,100,400
21/11/2020,EM003,Mike Abdul,44123456783,New Hampshire,mike.abdul@groceryplace.com,PR002,Semolina,C006,Jameson & Sons,Australia,2,64,128
21/11/2020,EM008,Isabel Wright,44123456788,London,isabel.wright@groceryplace.com,PR004,Corn Flakes,C007,Art House Publications,MEA,1,29,29
21/11/2020,EM012,Roger Stone,44123456792,London,roger.stone@groceryplace.com,PR006,Milk,C008,Bunkmates LLC,Australia,3,68.85,206.55
21/11/2020,EM005,Francis Stallone,44123456785,Manchester,francis.stallone@groceryplace.com,PR008,Power Oil,C004,Nested Shelters,Europe,16,364.8,5836.8
21/11/2020,EM009,Betty Champ,44123456789,London,betty.champ@groceryplace.com,PR002,Semolina,C005,Prime Waters Ltd,United States,2,66,132
21/11/2020,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR012,Onga,C001,White Rock Ltd,MEA,3,54,162
21/11/2020,EM002,Natasha Whyte,44123456782,Bristol,natasha.whyte@groceryplace.com,PR006,Milk,C001,White Rock Ltd,MEA,2,45.9,91.8
21/11/2020,EM011,Ken Momodu,44123456791,Bristol,ken.momodu@groceryplace.com,PR006,Milk,C002,Sterling Homes Pty,United States,10,229.5,2295
21/11/2020,EM004,Sylvester Chan,44123456784,Manchester,sylvester.chan@groceryplace.com,PR002,Semolina,C003,Holmes View Plc,Europe,2,64,128
21/11/2020,EM007,Christy Okon,44123456787,Manchester,christy.okon@groceryplace.com,PR002,Semolina,C004,Nested Shelters,Europe,19,613.7,11660.3
21/11/2020,EM001,Cameron Diaz,44123456781,Bristol,cameron.diaz@groceryplace.com,PR002,Semolina,C005,Prime Waters Ltd,United States,1,32,32
21/11/2020,EM010,Jenny Nwankwo,44123456790,Bristol,jenny.nwankwo@groceryplace.com,PR007,Five Alive,C006,Jameson & Sons,Australia,14,291.9,4086.6
21/11/2020,EM002,Natasha Whyte,44123456782,Bristol,natasha.whyte@groceryplace.com,PR009,Spaghetti,C007,Art House Publications,MEA,1,20,20
21/11/2020,EM014,Adrian Codley,44123456794,Lancaster,adrian.codley@groceryplace.com,PR008,Power Oil,C008,Bunkmates LLC,Australia,2,48,96
